order_id_new;order_try_id_new;calc_created;metered_price;upfront_price;distance;duration;gps_confidence;entered_by;b_state;dest_change_number;prediction_price_type;predicted_distance;predicted_duration;change_reason_pricing;device_token;rider_app_version;order_state;order_try_state;driver_app_version;driver_device_uid_new;device_name;eu_indicator;overpaid_ride_ticket;fraud_score;cnt;time;hour;month;over_distance;over_duration;over_price
3507;3507;2020-03-07 16:39:59;5.66;3.6;5861;995;1;client;finished;1;upfront;3244.0;594.0;;;CI.4.19;finished;finished;DA.4.42;2000;HUAWEI KOB-L09;1;0;-1210.0;1.0;16:39:59;16;3;2617.0;401.0;-2.06
3528;3528;2020-03-07 20:31:32;7200.0;;379;83;1;client;finished;1;prediction;6021.0;840.0;;;CA.5.04;finished;finished;DA.4.42;1544;TECNO MOBILE LIMITED TECNO B1;0;1;;1.0;20:31:32;20;3;-5642.0;-757.0;
3624;3624;2020-03-08 16:49:31;7.46;7.4;10744;895;1;client;finished;1;upfront;10614.0;908.0;;;CI.4.19;finished;finished;DA.4.42;707;Xiaomi MI 4S;1;0;0.0;1.0;16:49:31;16;3;130.0;-13.0;-0.05999999999999961
3270;3270;2020-03-05 13:53:44;5.84;4.9;6234;1006;1;client;finished;1;upfront;5477.0;747.0;;;CA.5.46;finished;finished;DA.4.41;1982;Samsung GT-I9515;1;0;1.0;1.0;13:53:44;13;3;757.0;259.0;-0.9399999999999995
3980;3980;2020-03-12 10:46:19;6.48;6.3;7978;969;1;client;finished;1;upfront;8113.0;885.0;;;CA.5.45;finished;finished;DA.4.42;251;Samsung SM-G950F;1;0;;1.0;10:46:19;10;3;-135.0;84.0;-0.1800000000000006
4039;4039;2020-03-12 22:22:59;39.3;21.8;65590;4478;1;client;finished;1;upfront;37453.0;2157.0;;;CA.4.87;finished;finished;DA.4.42;2005;HUAWEI ATU-L21;1;0;-121.0;1.0;22:22:59;22;3;28137.0;2321.0;-17.499999999999996
3947;3947;2020-03-12 03:43:14;20625.72;;10545;5253;0;client;finished;1;prediction;10545.0;1297.0;;;CA.5.36;finished;finished;DA.4.42;1296;Samsung SM-G570F;0;0;;1.0;03:43:14;3;3;0.0;3956.0;
228;228;2020-02-04 09:43:31;20721.48;6000.0;15385;2246;1;client;finished;1;upfront;3811.0;522.0;;;CA.5.42;finished;finished;DA.4.34;1962;Samsung SM-G570F;0;0;;1.0;09:43:31;9;2;11574.0;1724.0;-14721.48
248;248;2020-02-04 13:11:34;100120.54;39500.0;62167;5371;0;client;finished;1;upfront;26105.0;3555.0;;;CA.5.36;finished;finished;DA.4.34;1236;TECNO MOBILE LIMITED TECNO B1p;0;0;;1.0;13:11:34;13;2;36062.0;1816.0;-60620.53999999999
281;281;2020-02-04 16:28:42;17.78;14.1;10036;1590;1;client;finished;1;upfront;6914.0;1374.0;;;CI.4.17;finished;finished;DA.4.37;330;Samsung SM-J510FN;1;0;-2.0;1.0;16:28:42;16;2;3122.0;216.0;-3.6800000000000015
171;171;2020-02-03 16:01:14;4.6;4.0;5680;1139;1;client;finished;1;upfront;4092.0;1135.0;;;CA.5.08;finished;finished;DA.4.37;2087;LGE LG-H815;1;0;-130.0;1.0;16:01:14;16;2;1588.0;4.0;-0.5999999999999996
304;304;2020-02-05 00:32:17;19699.83;18500.0;15186;1886;0;client;finished;1;upfront;14694.0;1451.0;;;CA.5.40;finished;finished;DA.4.37;1086;LGE LGMS631;0;0;;1.0;00:32:17;0;2;492.0;435.0;-1199.8300000000017
866;866;2020-02-10 07:19:24;4.75;3.9;5412;705;1;client;finished;1;upfront;4584.0;519.0;;;CA.5.38;finished;finished;DA.4.37;1581;HUAWEI PRA-LX1;1;0;-838.0;1.0;07:19:24;7;2;828.0;186.0;-0.8500000000000001
1160;1160;2020-02-13 14:39:58;6709.02;11500.0;1935;1889;1;client;finished;1;upfront;8158.0;1523.0;;;CA.5.13;finished;finished;DA.4.39;1968;TECNO MOBILE LIMITED TECNO CC7;0;0;;1.0;14:39:58;14;2;-6223.0;366.0;4790.98
1528;1528;2020-02-16 05:51:53;3.02;3.7;2057;570;1;client;finished;1;upfront;3654.0;560.0;;;CA.5.43;finished;finished;DI.3.34;9;iPhone8,4;1;0;;1.0;05:51:53;5;2;-1597.0;10.0;0.6800000000000002
1623;1623;2020-02-17 11:35:14;2000.0;2000.0;2295;425;1;client;finished;1;upfront;2450.0;581.0;;;CA.5.36;finished;finished;DA.4.34;997;TECNO F3;0;0;;1.0;11:35:14;11;2;-155.0;-156.0;0.0
799;799;2020-02-09 14:40:25;2.5;3.0;1750;385;1;client;finished;1;upfront;2554.0;467.0;;;CI.4.16;finished;finished;DA.4.39;1877;Samsung SM-G970F;1;0;;1.0;14:40:25;14;2;-804.0;-82.0;0.5
2264;2264;2020-02-23 02:17:27;16.05;;13947;1390;1;client;finished;2;upfront_destination_changed;15103.0;1277.0;client_destination_changed;;CI.4.13;finished;finished;DI.3.36;140;iPhone8,2;1;0;-372.0;1.0;02:17:27;2;2;-1156.0;113.0;
1933;1933;2020-02-20 20:21:10;3.05;7.9;4316;514;0;client;finished;1;upfront;14390.0;1289.0;;;CI.4.18;finished;finished;DA.4.39;1761;Sony E6633;1;0;-710.0;1.0;20:21:10;20;2;-10074.0;-775.0;4.8500000000000005
2338;2338;2020-02-23 19:33:30;11893.6;;13048;1838;0;client;finished;1;prediction;14191.0;2096.0;;;CI.4.19;finished;finished;DA.4.39;1855;Itel S12;0;0;;1.0;19:33:30;19;2;-1143.0;-258.0;
2365;2365;2020-02-24 08:34:18;5.56;5.8;7863;614;1;client;finished;1;upfront;7858.0;693.0;;;CA.5.44;finished;finished;DA.4.39;1456;Xiaomi Redmi 5;1;0;;1.0;08:34:18;8;2;5.0;-79.0;0.2400000000000002
197;197;2020-02-03 20:36:33;11.68;11.2;18454;1296;1;client;finished;1;upfront;16624.0;1414.0;;;CI.4.14;finished;finished;DI.3.33;36;iPhone8,1;1;0;;1.0;20:36:33;20;2;1830.0;-118.0;-0.4800000000000004
114;114;2020-02-02 22:56:08;15758.52;17000.0;11056;2348;0;client;finished;1;upfront;13828.0;1596.0;;;CI.4.17;finished;finished;DA.4.37;923;INFINIX MOBILITY LIMITED Infinix X606B;0;0;;1.0;22:56:08;22;2;-2772.0;752.0;1241.4799999999996
400;400;2020-02-06 06:04:52;10.52;8.7;10444;2178;1;client;finished;1;upfront;9682.0;1585.0;;;CI.4.17;finished;finished;DA.4.37;455;HMD Global Nokia 3.2;1;0;-42.0;1.0;06:04:52;6;2;762.0;593.0;-1.8200000000000003
762;762;2020-02-09 06:48:08;4.95;5.0;6260;637;1;client;finished;1;upfront;6337.0;664.0;;;CA.5.43;finished;finished;DA.4.37;428;HUAWEI KOB-L09;1;0;;1.0;06:48:08;6;2;-77.0;-27.0;0.04999999999999982
1483;1483;2020-02-15 20:35:45;9.11;6.6;18745;1073;1;client;finished;1;upfront;12582.0;908.0;;;CI.4.17;finished;finished;DA.4.37;2068;HMD Global Nokia 6.1;1;0;-212.0;1.0;20:35:45;20;2;6163.0;165.0;-2.51
1622;1622;2020-02-17 12:02:55;7.77;5.8;10570;1988;1;client;finished;1;upfront;8273.0;1283.0;;;CI.4.18;finished;finished;DA.4.39;796;Samsung SM-A202F;1;0;-315.0;1.0;12:02:55;12;2;2297.0;705.0;-1.9699999999999998
1664;1664;2020-02-17 19:11:00;10.85;13.2;13932;1007;0;client;finished;1;upfront;13765.0;1143.0;;;CA.5.44;finished;finished;DA.4.39;773;Samsung SM-A505FN;1;0;-1.0;1.0;19:11:00;19;2;167.0;-136.0;2.3499999999999996
1510;1510;2020-02-16 01:05:36;6.84;7.7;9846;800;1;client;finished;1;upfront;9932.0;1119.0;;;CI.4.17;finished;finished;DA.4.39;249;Samsung SM-G903F;1;0;-356.0;1.0;01:05:36;1;2;-86.0;-319.0;0.8600000000000003
1855;1855;2020-02-20 02:11:33;12.3;12.9;17461;1265;1;client;finished;1;upfront;18221.0;1347.0;;;CA.5.43;finished;finished;DA.4.41;1114;HUAWEI SLA-L02;1;0;-64.0;1.0;02:11:33;2;2;-760.0;-82.0;0.5999999999999996
1893;1893;2020-02-20 14:24:17;5.43;2.5;4459;1137;1;client;finished;1;upfront;1359.0;264.0;;;CA.5.44;finished;finished;DA.4.39;1712;Samsung SM-A202F;1;0;-436.0;1.0;14:24:17;14;2;3100.0;873.0;-2.9299999999999997
1334;1334;2020-02-14 21:48:19;35527.44;33500.0;11972;2094;1;client;finished;1;upfront;11529.0;1750.0;;;CI.4.11;finished;finished;DA.4.39;527;INFINIX MOBILITY LIMITED Infinix X625C;0;0;-2615.0;1.0;21:48:19;21;2;443.0;344.0;-2027.4400000000023
2171;2171;2020-02-22 14:22:53;6771.24;;4268;779;1;client;finished;1;prediction;6823.0;1119.0;;;CA.5.42;finished;finished;DA.4.34;1525;TECNO MOBILE LIMITED TECNO CA7;0;0;;1.0;14:22:53;14;2;-2555.0;-340.0;
2182;2182;2020-02-22 16:13:10;5.51;6.8;6317;858;1;client;finished;1;upfront;8998.0;906.0;;;CA.5.44;finished;finished;DA.4.41;995;HUAWEI ATU-L21;1;0;-52.0;1.0;16:13:10;16;2;-2681.0;-48.0;1.29
2510;2510;2020-02-25 22:34:17;30962.26;;23263;1498;0;client;finished;1;prediction;9613.0;1212.0;;;CA.5.44;finished;finished;DA.4.12;18;Samsung SM-G6100;0;0;;2.0;22:34:17;22;2;13650.0;286.0;
1625;1626;2020-02-17 12:38:57;9.7;10.1;10423;1046;1;client;finished;1;upfront;10401.0;1202.0;;;CA.5.43;finished;finished;DA.4.39;1610;Samsung SM-N975F;1;0;;1.0;12:38:57;12;2;22.0;-156.0;0.40000000000000036
9;9;2020-02-02 01:52:23;11564.04;6000.0;6091;2500;0;client;finished;1;upfront;2970.0;397.0;;;CI.4.17;finished;finished;DA.4.10;17;TECNO MOBILE LIMITED TECNO B1p;0;0;;1.0;01:52:23;1;2;3121.0;2103.0;-5564.040000000001
222;222;2020-02-04 08:55:10;12.58;6.1;16196;2041;1;client;finished;1;upfront;7373.0;907.0;;;CA.5.42;finished;finished;DA.4.31;952;Samsung SM-T595;1;0;-362.0;1.0;08:55:10;8;2;8823.0;1134.0;-6.48
323;323;2020-02-05 09:59:16;21503.76;18500.0;14165;3955;1;client;finished;1;upfront;13819.0;2375.0;;;CA.5.42;finished;finished;DA.4.37;1882;INFINIX MOBILITY LIMITED Infinix X5516B;0;0;;1.0;09:59:16;9;2;346.0;1580.0;-3003.7599999999984
398;398;2020-02-06 05:42:48;20378.36;9000.0;13657;3077;0;client;finished;1;upfront;6141.0;970.0;;;CA.5.42;finished;finished;DA.4.37;431;TECNO Camon CX;0;0;;1.0;05:42:48;5;2;7516.0;2107.0;-11378.36
317;317;2020-02-05 07:27:40;12.0;10.9;12153;2488;1;client;finished;1;upfront;11034.0;2231.0;;;CI.4.14;finished;finished;DA.4.37;661;Samsung SM-A705FN;1;0;-956.0;1.0;07:27:40;7;2;1119.0;257.0;-1.0999999999999996
501;501;2020-02-07 07:10:34;9.24;9.0;5995;649;1;client;finished;1;upfront;5594.0;674.0;;;CI.4.17;finished;finished;DA.4.39;808;Samsung SM-A705FN;1;0;;1.0;07:10:34;7;2;401.0;-25.0;-0.2400000000000002
538;538;2020-02-07 15:11:53;7.76;6.3;6940;1656;1;client;finished;1;upfront;6928.0;1051.0;;;CI.4.17;finished;finished;DA.4.39;292;Samsung SM-A505FN;1;0;-140.0;1.0;15:11:53;15;2;12.0;605.0;-1.46
715;715;2020-02-08 20:52:17;4522.08;5000.0;5940;658;1;client;finished;1;upfront;6176.0;758.0;;;CA.5.43;finished;finished;DA.4.34;882;INFINIX MOBILITY LIMITED Infinix X624B;0;0;;1.0;20:52:17;20;2;-236.0;-100.0;477.9200000000001
18;18;2020-02-02 03:14:30;14.27;21.7;14605;1659;1;driver;finished;3;upfront;27383.0;1798.0;;;CI.4.00;finished;finished;DA.4.37;1948;Samsung SM-J330F;1;0;-8.0;1.0;03:14:30;3;2;-12778.0;-139.0;7.43
972;972;2020-02-11 11:38:51;8.66;9.1;8870;1147;1;client;finished;1;upfront;8715.0;1323.0;;;CA.5.36;finished;finished;DA.4.34;449;Samsung SM-A510F;1;0;-5383.0;1.0;11:38:51;11;2;155.0;-176.0;0.4399999999999995
1193;1193;2020-02-13 19:54:58;3.19;3.5;4720;514;1;client;finished;1;upfront;4722.0;695.0;;;CA.5.43;finished;finished;DA.4.39;1206;Samsung SM-A500FU;1;0;-300.0;1.0;19:54:58;19;2;-2.0;-181.0;0.31000000000000005
1504;1504;2020-02-16 00:11:33;7508.76;8500.0;5221;715;1;client;finished;1;upfront;5913.0;816.0;;;CA.5.27;finished;finished;DA.4.31;1276;TECNO Camon CX;0;0;;1.0;00:11:33;0;2;-692.0;-101.0;991.2399999999998
1611;1611;2020-02-17 09:12:09;9.4;11.6;17758;1458;0;client;finished;1;upfront;17415.0;1618.0;;;CA.5.43;finished;finished;DI.3.33;156;iPhone6,2;1;0;-614.0;1.0;09:12:09;9;2;343.0;-160.0;2.1999999999999993
3034;3034;2020-03-02 10:42:34;13182.72;;8992;1959;0;client;finished;1;prediction;8273.0;1372.0;;;CI.4.19;finished;finished;DA.4.19;2007;Samsung SM-T113;0;0;;1.0;10:42:34;10;3;719.0;587.0;
4010;4010;2020-03-12 16:52:12;8.68;6.6;5017;795;1;client;finished;1;upfront;3733.0;554.0;;;CA.5.47;finished;finished;DA.4.42;757;Samsung SM-A520F;1;0;-774.0;1.0;16:52:12;16;3;1284.0;241.0;-2.08
3606;3606;2020-03-08 12:45:54;3.67;2.5;3657;561;1;client;finished;1;upfront;1506.0;344.0;;;CI.4.19;finished;finished;DI.3.39;146;iPhone10,5;1;0;-394.0;1.0;12:45:54;12;3;2151.0;217.0;-1.17
196;196;2020-02-03 20:06:10;2.5;4.8;1;9;1;client;finished;1;upfront;5532.0;694.0;;;CA.5.36;finished;finished;DA.4.37;908;Samsung SM-A520F;1;0;-2406.0;1.0;20:06:10;20;2;-5531.0;-685.0;2.3
404;406;2020-02-06 08:02:05;40697.0;26500.0;23779;6354;1;client;finished;2;upfront;18733.0;3128.0;client_destination_changed;;CA.5.43;finished;finished;DA.4.37;2129;INFINIX MOBILITY LIMITED Infinix X5516B;0;0;;1.0;08:02:05;8;2;5046.0;3226.0;-14197.0
700;700;2020-02-08 18:03:16;4576.11;4500.0;6277;924;1;client;finished;1;upfront;6180.0;1016.0;;;CA.5.36;finished;finished;DA.4.39;116;HUAWEI G7-L11;0;0;;1.0;18:03:16;18;2;97.0;-92.0;-76.10999999999967
996;996;2020-02-11 18:50:26;18936.73;6000.0;8582;4807;1;client;finished;3;upfront;3334.0;588.0;client_destination_changed;;CA.5.43;finished;finished;DI.3.34;22;iPhone7,1;0;0;;1.0;18:50:26;18;2;5248.0;4219.0;-12936.73
1426;1426;2020-02-15 08:07:37;2.59;2.8;2866;258;1;client;finished;1;upfront;2995.0;325.0;;;CA.5.43;finished;finished;DA.4.31;473;HUAWEI KOB-L09;1;0;-5052.0;1.0;08:07:37;8;2;-129.0;-67.0;0.20999999999999996
1505;1505;2020-02-16 00:32:26;12.93;11.6;20270;1493;1;client;finished;1;upfront;18895.0;1177.0;;;CI.4.18;finished;finished;DA.4.39;1860;Samsung SM-A715F;1;0;;1.0;00:32:26;0;2;1375.0;316.0;-1.33
2280;2280;2020-02-23 07:33:55;16819.98;;9428;3727;0;client;finished;1;prediction;9428.0;1343.0;;;CI.4.14;finished;finished;DA.4.37;2121;TECNO MOBILE LIMITED TECNO KA7;0;1;;1.0;07:33:55;7;2;0.0;2384.0;
2111;2111;2020-02-22 04:33:35;7.66;7.0;11125;912;1;client;finished;1;upfront;9273.0;939.0;;;CI.4.18;finished;finished;DA.4.34;1589;HTC Desire 530;1;0;;1.0;04:33:35;4;2;1852.0;-27.0;-0.6600000000000001
2460;2460;2020-02-25 11:56:55;2.71;5.2;2486;372;1;client;finished;1;upfront;6259.0;719.0;;;CA.5.44;finished;finished;DA.4.39;500;Samsung SM-J530F;1;0;-230.0;1.0;11:56:55;11;2;-3773.0;-347.0;2.49
2826;2826;2020-02-29 07:35:37;5.04;3.6;5366;640;1;client;finished;1;upfront;3787.0;392.0;;;CA.5.45;finished;finished;DA.4.41;1541;HUAWEI MAR-LX1A;1;0;;1.0;07:35:37;7;2;1579.0;248.0;-1.44
2970;2970;2020-03-01 14:57:28;11452.26;;8735;1138;0;client;finished;1;prediction;8119.0;1072.0;;;CA.5.40;finished;finished;DA.4.42;1545;TECNO-J8;0;1;;1.0;14:57:28;14;3;616.0;66.0;
3083;3083;2020-03-02 22:39:26;3.2;3.4;3210;331;1;client;finished;1;upfront;3566.0;355.0;;;CI.4.19;finished;finished;DA.4.42;2086;Samsung SM-A715F;1;0;-1.0;1.0;22:39:26;22;3;-356.0;-24.0;0.19999999999999973
4154;4154;2020-03-13 22:08:42;2.6;3.7;2329;357;1;client;finished;1;upfront;4014.0;504.0;;;CA.5.47;finished;finished;DA.4.31;1252;Xiaomi Redmi 6A;1;0;;2.0;22:08:42;22;3;-1685.0;-147.0;1.1
4000;4000;2020-03-12 15:26:06;8.95;7.0;9820;1650;1;client;finished;1;upfront;7225.0;1319.0;;;CI.4.19;finished;finished;DA.4.42;1734;Samsung SM-T555;1;0;-121.0;1.0;15:26:06;15;3;2595.0;331.0;-1.9499999999999993
2937;2937;2020-03-01 07:29:36;9484.26;;7467;688;0;client;finished;1;prediction;7467.0;1032.0;;;CA.5.36;finished;finished;DI.3.36;104;iPhone8,1;0;0;;1.0;07:29:36;7;3;0.0;-344.0;
2804;2804;2020-02-29 01:48:08;7.13;;8763;1100;1;driver;finished;2;upfront_destination_changed;7152.0;705.0;driver_destination_changed;;CA.5.44;finished;finished;DI.3.36;107;iPhone12,5;1;0;;1.0;01:48:08;1;2;1611.0;395.0;
3381;3381;2020-03-06 16:14:27;5.34;;5839;868;1;client;finished;2;upfront_destination_changed;5200.0;940.0;client_destination_changed;;CI.4.22;finished;finished;DA.4.39;669;Samsung SM-G975F;1;0;-1.0;1.0;16:14:27;16;3;639.0;-72.0;
3004;3004;2020-03-01 23:10:49;16835.04;;13560;1708;1;client;finished;1;prediction;14448.0;1407.0;;;CI.4.19;finished;finished;DA.4.39;933;TECNO WX3;0;0;;1.0;23:10:49;23;3;-888.0;301.0;
3629;3629;2020-03-08 18:05:37;13358.76;;9518;1795;0;client;finished;1;prediction;9518.0;1471.0;;;CA.5.46;finished;finished;DA.4.42;1647;TECNO L8 Lite;0;0;;1.0;18:05:37;18;3;0.0;324.0;
3893;3893;2020-03-11 14:52:29;14.84;;17064;1889;1;client;finished;5;upfront_destination_changed;5030.0;813.0;client_destination_changed;;CA.5.46;finished;finished;DA.4.42;724;Samsung SM-A505FN;1;0;-103.0;1.0;14:52:29;14;3;12034.0;1076.0;
2977;2977;2020-03-01 16:25:04;3.99;2.7;5414;832;1;client;finished;1;upfront;3362.0;485.0;;;CI.4.19;finished;finished;DA.4.39;1259;Samsung SM-G531F;1;0;-1276.0;1.0;16:25:04;16;3;2052.0;347.0;-1.29
926;926;2020-02-10 19:17:38;7.16;4.5;6839;626;1;client;finished;1;upfront;5869.0;537.0;;;CA.5.43;finished;finished;DA.4.37;742;Samsung SM-A307FN;1;0;;1.0;19:17:38;19;2;970.0;89.0;-2.66
3531;3531;2020-03-07 21:01:41;6000.0;;795;220;1;client;finished;1;prediction;3698.0;494.0;;;CA.5.44;finished;finished;DA.4.42;1313;HUAWEI RNE-L21;0;0;;1.0;21:01:41;21;3;-2903.0;-274.0;
3955;3955;2020-03-12 06:04:18;5.82;5.7;8237;1323;1;client;finished;1;upfront;8359.0;1215.0;;;CI.4.19;finished;finished;DI.3.39;184;iPhone8,1;1;0;-110.0;1.0;06:04:18;6;3;-122.0;108.0;-0.1200000000000001
3979;3979;2020-03-12 10:29:32;5.82;3.9;7142;844;1;client;finished;1;upfront;3896.0;626.0;;;CI.4.23;finished;finished;DA.4.42;719;Samsung SM-G965F;1;0;-10.0;1.0;10:29:32;10;3;3246.0;218.0;-1.9200000000000004
3841;3841;2020-03-11 05:06:34;12930.48;;6079;3250;0;client;finished;2;prediction;10170.0;1888.0;client_destination_changed;;CA.5.46;finished;finished;DA.4.39;1335;Infinix X559C;0;0;;1.0;05:06:34;5;3;-4091.0;1362.0;
2635;2635;2020-02-27 15:52:52;4.58;4.4;3455;964;1;client;finished;1;upfront;3455.0;892.0;;;CA.5.45;finished;finished;DA.4.39;1653;Samsung SM-A515F;1;0;-196.0;1.0;15:52:52;15;2;0.0;72.0;-0.17999999999999972
2631;2631;2020-02-27 15:15:12;3.76;3.4;3808;572;1;client;finished;1;upfront;3505.0;485.0;;;CI.4.19;finished;finished;DA.4.41;307;Samsung SM-J510FN;1;0;-34.0;1.0;15:15:12;15;2;303.0;87.0;-0.3599999999999999
3065;3065;2020-03-02 18:04:19;9437.22;;5800;1482;0;client;finished;1;prediction;5800.0;1090.0;;;CA.5.45;finished;finished;DA.4.39;2090;TECNO MOBILE LIMITED TECNO B1p;0;0;;1.0;18:04:19;18;3;0.0;392.0;
3068;3068;2020-03-02 19:47:11;46963.48;;28838;5356;0;client;finished;1;prediction;26015.0;2586.0;;;CA.5.45;finished;finished;DA.4.39;821;Sony SO-03E;0;0;;1.0;19:47:11;19;3;2823.0;2770.0;
3595;3595;2020-03-08 09:28:10;5.12;5.2;5331;518;1;client;finished;1;upfront;5361.0;525.0;;;CI.4.19;finished;finished;DA.4.42;1447;Samsung SM-G925F;1;0;-1950.0;1.0;09:28:10;9;3;-30.0;-7.0;0.08000000000000007
3651;3651;2020-03-09 02:39:55;19651.98;;14629;2719;1;client;finished;1;prediction;13456.0;1822.0;;;CA.5.45;finished;finished;DA.4.42;1568;Samsung SM-G531H;0;0;;1.0;02:39:55;2;3;1173.0;897.0;
3788;3788;2020-03-10 14:54:47;5.68;3.8;5399;1079;1;client;finished;1;upfront;3759.0;598.0;;;CA.5.46;finished;finished;DA.4.42;1507;Samsung SM-A530F;1;0;-1.0;1.0;14:54:47;14;3;1640.0;481.0;-1.88
2283;2283;2020-02-23 07:47:47;7780.98;;5293;829;1;client;finished;1;prediction;5080.0;713.0;;;CI.4.19;finished;finished;DA.4.35;1872;Xiaomi Redmi 4A;0;0;32.0;1.0;07:47:47;7;2;213.0;116.0;
2271;2271;2020-02-23 03:20:20;12.76;13.2;20876;1321;1;client;finished;1;upfront;21340.0;1413.0;;;CI.4.18;finished;finished;DA.4.39;1716;Samsung SM-A105FN;1;0;;1.0;03:20:20;3;2;-464.0;-92.0;0.4399999999999995
3043;3043;2020-03-02 14:27:29;15752.04;;8907;3400;1;client;finished;1;prediction;13323.0;1673.0;;;CA.4.87;finished;finished;DA.4.39;1420;Samsung SM-A207F;0;0;;1.0;14:27:29;14;3;-4416.0;1727.0;
3198;3198;2020-03-04 16:10:58;7.41;5.5;5669;1734;1;client;finished;1;upfront;5155.0;1036.0;;;CI.4.19;finished;finished;DA.4.34;461;HUAWEI ALE-L21;1;0;-350.0;1.0;16:10:58;16;3;514.0;698.0;-1.9100000000000001
3252;3252;2020-03-05 10:52:22;4.45;4.6;4450;748;1;client;finished;1;upfront;4739.0;760.0;;;CA.5.45;finished;finished;DA.4.42;1832;HUAWEI VTR-L29;1;0;;1.0;10:52:22;10;3;-289.0;-12.0;0.14999999999999947
3349;3349;2020-03-06 10:33:46;7.24;5.3;9366;1036;1;client;finished;1;upfront;5778.0;841.0;;;CI.4.19;finished;finished;DA.4.42;934;Samsung SM-A505FN;1;0;-534.0;1.0;10:33:46;10;3;3588.0;195.0;-1.9400000000000004
3429;3429;2020-03-06 23:25:10;16868.2;;7554;1669;1;client;finished;1;prediction;2143.0;424.0;;;CA.5.04;finished;finished;DA.4.42;1721;ITEL MOBILE LIMITED itel A23A;0;0;;1.0;23:25:10;23;3;5411.0;1245.0;
3821;3821;2020-03-10 20:47:49;7.96;5.5;6892;786;1;client;finished;1;upfront;4278.0;511.0;;;CA.5.46;finished;finished;DA.4.37;1035;HUAWEI ANE-LX1;1;0;-486.0;1.0;20:47:49;20;3;2614.0;275.0;-2.46
3398;3398;2020-03-06 19:34:23;16.35;;23037;2405;1;driver;finished;2;upfront_destination_changed;12547.0;1156.0;driver_destination_changed;;CA.5.46;finished;finished;DI.3.36;173;iPhone8,1;1;0;-1196.0;1.0;19:34:23;19;3;10490.0;1249.0;
2434;2434;2020-02-25 05:20:00;2.94;2.8;2331;492;1;client;finished;1;upfront;2226.0;454.0;;;CI.4.17;finished;finished;DA.4.39;1993;HUAWEI VTR-L29;1;0;;1.0;05:20:00;5;2;105.0;38.0;-0.14000000000000012
4070;4070;2020-03-13 07:55:05;2.0;8.8;836;69;0;client;finished;1;upfront;12492.0;985.0;;;CI.4.19;finished;finished;DA.4.42;304;HUAWEI POT-LX1;1;0;-10.0;1.0;07:55:05;7;3;-11656.0;-916.0;6.800000000000001
92;92;2020-02-02 18:02:01;50350.46;15500.0;35055;1859;0;client;finished;1;upfront;12259.0;1745.0;;;CI.4.16;finished;finished;DA.4.35;279;TECNO MOBILE LIMITED TECNO B1p;0;0;;1.0;18:02:01;18;2;22796.0;114.0;-34850.46
2127;2127;2020-02-22 08:18:01;10353.78;;6660;1560;0;client;finished;1;prediction;2442.0;477.0;;;CI.4.18;finished;finished;DA.4.16;831;Samsung SM-G611F;0;1;;1.0;08:18:01;8;2;4218.0;1083.0;
1929;1929;2020-02-20 20:06:18;10534.6;;11679;1516;1;client;finished;1;prediction;7456.0;1215.0;;;CA.5.44;finished;finished;DA.4.37;2004;TECNO F3;0;0;;1.0;20:06:18;20;2;4223.0;301.0;
2772;2772;2020-02-28 20:58:50;26295.0;;18776;2862;1;client;finished;1;prediction;14826.0;1966.0;;;CA.5.44;finished;finished;DA.4.39;1249;TECNO MOBILE LIMITED TECNO LB7;0;0;;1.0;20:58:50;20;2;3950.0;896.0;
2898;2898;2020-02-29 21:04:31;9.16;8.5;11451;1463;1;client;finished;1;upfront;11378.0;1191.0;;;CI.4.14;finished;finished;DA.4.42;1607;Samsung SM-G928F;1;0;;1.0;21:04:31;21;2;73.0;272.0;-0.6600000000000001
2690;2690;2020-02-28 07:43:10;3.04;3.1;2722;468;1;client;finished;1;upfront;2978.0;440.0;;;CA.5.43;finished;finished;DA.4.39;1956;Xiaomi Redmi Note 6 Pro;1;0;-2939.0;1.0;07:43:10;7;2;-256.0;28.0;0.06000000000000005
3119;3119;2020-03-03 14:29:02;9898.26;;5066;2092;1;client;finished;1;prediction;6129.0;1228.0;;;CA.5.44;finished;finished;DA.4.10;81;Samsung SM-A305F;0;0;;1.0;14:29:02;14;3;-1063.0;864.0;
3136;3136;2020-03-03 19:09:57;13919.76;;6658;3505;0;client;finished;1;prediction;7190.0;1275.0;;;CA.5.45;finished;finished;DA.4.39;867;LGE LG-M200;0;0;;1.0;19:09:57;19;3;-532.0;2230.0;
3267;3267;2020-03-05 14:00:37;16.67;17.4;26725;1910;1;client;finished;1;upfront;27081.0;2161.0;;;CA.5.46;finished;finished;DA.4.42;916;HUAWEI VOG-L29;1;0;;1.0;14:00:37;14;3;-356.0;-251.0;0.7299999999999969
3452;3452;2020-03-07 02:14:30;4.17;4.6;3152;404;1;client;finished;1;upfront;2818.0;621.0;;;CI.4.21;finished;finished;DA.4.39;1040;Samsung SM-A520F;1;0;-1.0;1.0;02:14:30;2;3;334.0;-217.0;0.4299999999999997
3520;3520;2020-03-07 19:17:34;2.59;2.8;3084;503;1;client;finished;1;upfront;3074.0;641.0;;;CI.4.22;finished;finished;DA.4.42;414;HUAWEI PRA-LX1;1;0;;1.0;19:17:34;19;3;10.0;-138.0;0.20999999999999996
